成品电导率区间,成品PH值区间,成品浓度区间,成品浊度区间,成品温度区间,成品表面张力区间,成品COD区间,单刀供液量区间,异常率统计,异常率估计,刀数,配比
"[8.985, 9.155]","[5.985, 6.135]","[0.0129, 0.013]","[46.345, 97.92]","[25.15, 26.25]","[27.85, 27.95]","[22972.5, 23103.75]","[4.935, 5.065]",0.0,0.18441377713375975,8,"{'柠檬酸添加比例': 0.0, '置换量': 0.04, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[8.985, 9.155]","[5.985, 6.135]","[0.0127, 0.0129]","[46.345, 97.92]","[25.15, 26.25]","[27.95, 28.05]","[22972.5, 23103.75]","[4.935, 5.065]",0.1111111111111111,0.1844894456372493,9,"{'柠檬酸添加比例': 0.0, '置换量': 0.04, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[8.985, 9.155]","[5.985, 6.135]","[0.0127, 0.0129]","[46.345, 97.92]","[25.15, 26.25]","[27.85, 27.95]","[22972.5, 23103.75]","[4.935, 5.065]",0.14285714285714285,0.18449241207399486,7,"{'柠檬酸添加比例': 0.0, '置换量': 0.04, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[9.155, 9.65]","[5.925, 5.985]","[0.0125, 0.0127]","[32.05, 35.6]","[25.15, 26.25]","[27.95, 28.05]","[23103.75, 24235.0]","[4.935, 5.065]",0.2,0.18483888762967923,5,"{'柠檬酸添加比例': 0.0, '置换量': 0.04, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[8.985, 9.155]","[5.985, 6.135]","[0.0125, 0.0127]","[35.6, 46.345]","[26.25, 27.9]","[28.05, 28.155]","[23103.75, 24235.0]","[4.935, 5.065]",0.0,0.18514391303077327,4,"{'柠檬酸添加比例': 0.0, '置换量': 0.04, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[9.155, 9.65]","[5.985, 6.135]","[0.0125, 0.0127]","[35.6, 46.345]","[25.15, 26.25]","[28.155, 28.4]","[22972.5, 23103.75]","[4.935, 5.065]",0.42857142857142855,0.18598223067229627,7,"{'柠檬酸添加比例': 0.0, '置换量': 0.04, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[8.985, 9.155]","[5.925, 5.985]","[0.0127, 0.0129]","[13.11, 32.05]","[26.25, 27.9]","[27.95, 28.05]","[23103.75, 24235.0]","[5.065, 6.93]",0.17647058823529413,0.1865753991228552,17,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[8.985, 9.155]","[5.985, 6.135]","[0.013, 0.0132]","[32.05, 35.6]","[25.15, 26.25]","[27.95, 28.05]","[23103.75, 24235.0]","[5.065, 6.93]",0.0,0.1871484014280724,10,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}"
"[8.985, 9.155]","[5.4, 5.925]","[0.0125, 0.0127]","[32.05, 35.6]","[26.25, 27.9]","[27.85, 27.95]","[23103.75, 24235.0]","[5.065, 6.93]",0.0,0.18728253187013427,5,"{'柠檬酸添加比例': 1.82, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[9.155, 9.65]","[5.985, 6.135]","[0.0127, 0.0129]","[35.6, 46.345]","[25.15, 26.25]","[28.155, 28.4]","[22972.5, 23103.75]","[4.935, 5.065]",0.2222222222222222,0.1873048252767029,18,"{'柠檬酸添加比例': 0.0, '置换量': 0.04, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[9.155, 9.65]","[5.985, 6.135]","[0.0127, 0.0129]","[35.6, 46.345]","[25.15, 26.25]","[28.05, 28.155]","[22972.5, 23103.75]","[4.935, 5.065]",0.125,0.18733657486426433,32,"{'柠檬酸添加比例': 0.0, '置换量': 0.04, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[9.155, 9.65]","[5.985, 6.135]","[0.0127, 0.0129]","[35.6, 46.345]","[25.15, 26.25]","[27.95, 28.05]","[22972.5, 23103.75]","[4.935, 5.065]",0.2,0.1873403756128499,20,"{'柠檬酸添加比例': 0.0, '置换量': 0.04, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[8.985, 9.155]","[5.925, 5.985]","[0.0125, 0.0127]","[35.6, 46.345]","[25.15, 26.25]","[27.95, 28.05]","[23103.75, 24235.0]","[4.935, 5.065]",0.14285714285714285,0.18744043825476697,7,"{'柠檬酸添加比例': 0.0, '置换量': 0.04, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[9.155, 9.65]","[5.985, 6.135]","[0.0129, 0.013]","[46.345, 97.92]","[25.15, 26.25]","[28.155, 28.4]","[22972.5, 23103.75]","[4.935, 5.065]",0.15384615384615385,0.18766509955102773,13,"{'柠檬酸添加比例': 0.0, '置换量': 0.04, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[8.755, 8.985]","[5.985, 6.135]","[0.0127, 0.0129]","[35.6, 46.345]","[25.15, 26.25]","[28.05, 28.155]","[22972.5, 23103.75]","[4.935, 5.065]",0.047619047619047616,0.18768383591161894,21,"{'柠檬酸添加比例': 0.0, '置换量': 0.04, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[9.155, 9.65]","[5.985, 6.135]","[0.0129, 0.013]","[46.345, 97.92]","[25.15, 26.25]","[28.05, 28.155]","[22972.5, 23103.75]","[4.935, 5.065]",0.0,0.18769684913858917,2,"{'柠檬酸添加比例': 0.0, '置换量': 0.04, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[9.155, 9.65]","[5.985, 6.135]","[0.0127, 0.0129]","[46.345, 97.92]","[25.15, 26.25]","[28.155, 28.4]","[22972.5, 23103.75]","[4.935, 5.065]",0.47058823529411764,0.18774373449126286,17,"{'柠檬酸添加比例': 0.0, '置换量': 0.04, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[9.155, 9.65]","[5.985, 6.135]","[0.0127, 0.0129]","[46.345, 97.92]","[25.15, 26.25]","[28.05, 28.155]","[22972.5, 23103.75]","[4.935, 5.065]",0.2631578947368421,0.18777548407882427,38,"{'柠檬酸添加比例': 0.0, '置换量': 0.04, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[9.155, 9.65]","[5.985, 6.135]","[0.0127, 0.0129]","[46.345, 97.92]","[25.15, 26.25]","[27.95, 28.05]","[22972.5, 23103.75]","[4.935, 5.065]",0.1,0.18777928482740985,10,"{'柠檬酸添加比例': 0.0, '置换量': 0.04, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[9.155, 9.65]","[5.985, 6.135]","[0.0127, 0.0129]","[46.345, 97.92]","[25.15, 26.25]","[27.85, 27.95]","[22972.5, 23103.75]","[4.935, 5.065]",0.0625,0.18778225126415543,16,"{'柠檬酸添加比例': 0.0, '置换量': 0.04, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[8.985, 9.155]","[5.925, 5.985]","[0.0125, 0.0127]","[46.345, 97.92]","[25.15, 26.25]","[27.95, 28.05]","[23103.75, 24235.0]","[4.935, 5.065]",0.2,0.18787934746932694,5,"{'柠檬酸添加比例': 0.0, '置换量': 0.04, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[9.155, 9.65]","[5.985, 6.135]","[0.0129, 0.013]","[13.11, 32.05]","[26.25, 27.9]","[27.7, 27.85]","[23103.75, 24235.0]","[4.935, 5.065]",0.1,0.18788602237779434,10,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[9.155, 9.65]","[5.985, 6.135]","[0.0125, 0.0127]","[32.05, 35.6]","[26.25, 27.9]","[27.95, 28.05]","[23103.75, 24235.0]","[5.065, 6.93]",0.3076923076923077,0.18793102109042092,13,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[8.755, 8.985]","[5.985, 6.135]","[0.0129, 0.013]","[46.345, 97.92]","[25.15, 26.25]","[28.155, 28.4]","[22972.5, 23103.75]","[4.935, 5.065]",0.2222222222222222,0.18801236059838233,9,"{'柠檬酸添加比例': 0.0, '置换量': 0.04, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[8.755, 8.985]","[5.985, 6.135]","[0.0129, 0.013]","[46.345, 97.92]","[25.15, 26.25]","[28.05, 28.155]","[22972.5, 23103.75]","[4.935, 5.065]",0.1388888888888889,0.18804411018594377,36,"{'柠檬酸添加比例': 0.0, '置换量': 0.04, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[8.755, 8.985]","[5.985, 6.135]","[0.0129, 0.013]","[46.345, 97.92]","[25.15, 26.25]","[27.95, 28.05]","[22972.5, 23103.75]","[4.935, 5.065]",0.16666666666666666,0.18804791093452936,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[8.755, 8.985]","[5.985, 6.135]","[0.0127, 0.0129]","[46.345, 97.92]","[25.15, 26.25]","[27.95, 28.05]","[22972.5, 23103.75]","[4.935, 5.065]",0.18604651162790697,0.18812654587476446,43,"{'柠檬酸添加比例': 0.0, '置换量': 0.04, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[8.755, 8.985]","[5.985, 6.135]","[0.0127, 0.0129]","[46.345, 97.92]","[25.15, 26.25]","[27.85, 27.95]","[22972.5, 23103.75]","[4.935, 5.065]",0.16666666666666666,0.18812951231151,24,"{'柠檬酸添加比例': 0.0, '置换量': 0.04, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[8.985, 9.155]","[5.925, 5.985]","[0.0127, 0.0129]","[35.6, 46.345]","[26.25, 27.9]","[27.95, 28.05]","[23103.75, 24235.0]","[5.065, 6.93]",0.2857142857142857,0.18834623319987717,7,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[8.985, 9.155]","[5.4, 5.925]","[0.0127, 0.0129]","[32.05, 35.6]","[26.25, 27.9]","[27.85, 27.95]","[23103.75, 24235.0]","[5.065, 6.93]",0.5,0.18860512647454092,2,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[8.565, 8.755]","[5.985, 6.135]","[0.0127, 0.0129]","[35.6, 46.345]","[25.15, 26.25]","[28.05, 28.155]","[22972.5, 23103.75]","[4.935, 5.065]",0.13513513513513514,0.1887554797616734,37,"{'柠檬酸添加比例': 0.0, '置换量': 0.04, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[8.755, 8.985]","[5.985, 6.135]","[0.0125, 0.0127]","[35.6, 46.345]","[26.25, 27.9]","[27.95, 28.05]","[23103.75, 24235.0]","[4.935, 5.065]",0.13333333333333333,0.18878481401687397,15,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[7.245, 8.565]","[5.985, 6.135]","[0.0129, 0.013]","[35.6, 46.345]","[25.15, 26.25]","[28.05, 28.155]","[22972.5, 23103.75]","[4.935, 5.065]",0.0,0.1888785464779025,8,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[9.155, 9.65]","[5.925, 5.985]","[0.0125, 0.0127]","[13.11, 32.05]","[25.15, 26.25]","[27.85, 27.95]","[23103.75, 24235.0]","[4.935, 5.065]",0.0,0.1889624098046511,3,"{'柠檬酸添加比例': 0.91, '置换量': 0.0547, '离子液添加量': 0.0, '原液添加比例': 0.62}"
"[8.565, 8.755]","[5.985, 6.135]","[0.0129, 0.013]","[46.345, 97.92]","[25.15, 26.25]","[28.05, 28.155]","[22972.5, 23103.75]","[4.935, 5.065]",0.13043478260869565,0.18911575403599823,23,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[8.985, 9.155]","[5.985, 6.135]","[0.0125, 0.0127]","[13.11, 32.05]","[25.15, 26.25]","[28.05, 28.155]","[23103.75, 24235.0]","[4.935, 5.065]",0.35,0.1891747365491976,20,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[9.155, 9.65]","[5.985, 6.135]","[0.0127, 0.0129]","[32.05, 35.6]","[26.25, 27.9]","[27.95, 28.05]","[23103.75, 24235.0]","[5.065, 6.93]",0.3333333333333333,0.18925361569482757,9,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[7.245, 8.565]","[5.985, 6.135]","[0.0129, 0.013]","[46.345, 97.92]","[25.15, 26.25]","[28.05, 28.155]","[22972.5, 23103.75]","[4.935, 5.065]",0.23529411764705882,0.18931745569246244,17,"{'柠檬酸添加比例': 0.0, '置换量': 0.04, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[7.245, 8.565]","[5.985, 6.135]","[0.0129, 0.013]","[46.345, 97.92]","[25.15, 26.25]","[27.85, 27.95]","[22972.5, 23103.75]","[4.935, 5.065]",0.0,0.18932422287779357,7,"{'柠檬酸添加比例': 0.0, '置换量': 0.04, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[8.985, 9.155]","[5.985, 6.135]","[0.0125, 0.0127]","[13.11, 32.05]","[26.25, 27.9]","[27.85, 27.95]","[23103.75, 24235.0]","[4.29, 4.935]",0.16,0.18969759541402248,25,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[8.985, 9.155]","[6.135, 6.29]","[0.0125, 0.0127]","[13.11, 32.05]","[25.15, 26.25]","[28.05, 28.155]","[23103.75, 24235.0]","[4.935, 5.065]",0.18181818181818182,0.18991106129075483,11,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[8.985, 9.155]","[6.135, 6.29]","[0.0125, 0.0127]","[13.11, 32.05]","[25.15, 26.25]","[27.85, 27.95]","[23103.75, 24235.0]","[4.935, 5.065]",0.0,0.18991782847608593,2,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[9.155, 9.65]","[5.985, 6.135]","[0.0129, 0.013]","[32.05, 35.6]","[26.25, 27.9]","[28.05, 28.155]","[23103.75, 24235.0]","[4.29, 4.935]",0.1,0.19010407134479715,10,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[9.155, 9.65]","[5.985, 6.135]","[0.013, 0.0132]","[32.05, 35.6]","[25.15, 26.25]","[27.7, 27.85]","[23103.75, 24235.0]","[5.065, 6.93]",0.0,0.19041358443935835,5,"{'柠檬酸添加比例': 0.0, '置换量': 0.04, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[8.985, 9.155]","[6.135, 6.29]","[0.0125, 0.0127]","[13.11, 32.05]","[26.25, 27.9]","[27.85, 27.95]","[23103.75, 24235.0]","[4.29, 4.935]",0.16666666666666666,0.19043392015557975,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[9.155, 9.65]","[5.4, 5.925]","[0.0125, 0.0127]","[32.05, 35.6]","[26.25, 27.9]","[27.95, 28.05]","[23103.75, 24235.0]","[5.065, 6.93]",0.0,0.19056940462354927,2,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[9.155, 9.65]","[5.925, 5.985]","[0.0125, 0.0127]","[35.6, 46.345]","[25.15, 26.25]","[28.155, 28.4]","[23103.75, 24235.0]","[4.935, 5.065]",0.26666666666666666,0.19069472710878055,15,"{'柠檬酸添加比例': 0.0, '置换量': 0.04, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[9.155, 9.65]","[5.925, 5.985]","[0.0125, 0.0127]","[35.6, 46.345]","[25.15, 26.25]","[28.05, 28.155]","[23103.75, 24235.0]","[4.935, 5.065]",0.045454545454545456,0.19072647669634196,22,"{'柠檬酸添加比例': 0.0, '置换量': 0.04, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[9.155, 9.65]","[5.925, 5.985]","[0.0125, 0.0127]","[35.6, 46.345]","[25.15, 26.25]","[27.95, 28.05]","[23103.75, 24235.0]","[4.935, 5.065]",0.0,0.19073027744492754,3,"{'柠檬酸添加比例': 0.0, '置换量': 0.04, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[8.985, 9.155]","[5.985, 6.135]","[0.0125, 0.0127]","[35.6, 46.345]","[25.15, 26.25]","[28.05, 28.155]","[23103.75, 24235.0]","[4.935, 5.065]",0.0,0.19094557062621956,11,"{'柠檬酸添加比例': 0.0, '置换量': 0.04, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[7.245, 8.565]","[6.135, 6.29]","[0.013, 0.0132]","[13.11, 32.05]","[26.25, 27.9]","[28.05, 28.155]","[23103.75, 24235.0]","[5.065, 6.93]",0.20833333333333334,0.19111026930785793,24,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[7.245, 8.565]","[6.135, 6.29]","[0.013, 0.0132]","[13.11, 32.05]","[26.25, 27.9]","[27.95, 28.05]","[23103.75, 24235.0]","[5.065, 6.93]",0.22727272727272727,0.19111407005644349,22,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[9.155, 9.65]","[5.985, 6.135]","[0.013, 0.0132]","[32.05, 35.6]","[25.15, 26.25]","[28.05, 28.155]","[23103.75, 24235.0]","[4.29, 4.935]",0.10526315789473684,0.19136733120843763,19,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[9.155, 9.65]","[5.985, 6.135]","[0.013, 0.0132]","[32.05, 35.6]","[25.15, 26.25]","[27.95, 28.05]","[23103.75, 24235.0]","[4.29, 4.935]",0.0,0.1913711319570232,43,"{'柠檬酸添加比例': 0.0, '置换量': 0.04, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[9.155, 9.65]","[5.985, 6.135]","[0.013, 0.0132]","[32.05, 35.6]","[25.15, 26.25]","[27.85, 27.95]","[23103.75, 24235.0]","[4.29, 4.935]",0.1,0.19137409839376873,10,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[8.985, 9.155]","[5.4, 5.925]","[0.0125, 0.0127]","[13.11, 32.05]","[26.25, 27.9]","[27.95, 28.05]","[23103.75, 24235.0]","[5.065, 6.93]",0.3333333333333333,0.19140012117161503,3,"{'柠檬酸添加比例': 1.82, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[8.985, 9.155]","[5.985, 6.135]","[0.0125, 0.0127]","[35.6, 46.345]","[26.25, 27.9]","[28.155, 28.4]","[23103.75, 24235.0]","[4.29, 4.935]",0.0,0.1914299127181519,11,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[8.985, 9.155]","[5.985, 6.135]","[0.0125, 0.0127]","[35.6, 46.345]","[26.25, 27.9]","[27.85, 27.95]","[23103.75, 24235.0]","[4.29, 4.935]",0.3,0.19146842949104448,10,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[8.985, 9.155]","[5.985, 6.135]","[0.0129, 0.013]","[32.05, 35.6]","[25.15, 26.25]","[27.95, 28.05]","[23103.75, 24235.0]","[5.065, 6.93]",0.1111111111111111,0.19168679915987819,9,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}"
"[8.985, 9.155]","[5.985, 6.135]","[0.0129, 0.013]","[35.6, 46.345]","[26.25, 27.9]","[27.95, 28.05]","[23103.75, 24235.0]","[5.065, 6.93]",0.6,0.1917765313796802,5,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[8.985, 9.155]","[5.985, 6.135]","[0.0129, 0.013]","[35.6, 46.345]","[26.25, 27.9]","[27.85, 27.95]","[23103.75, 24235.0]","[5.065, 6.93]",0.2,0.19177949781642575,10,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[8.985, 9.155]","[5.985, 6.135]","[0.0127, 0.0129]","[35.6, 46.345]","[26.25, 27.9]","[28.155, 28.4]","[23103.75, 24235.0]","[5.065, 6.93]",0.25,0.19181961598376832,4,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[8.985, 9.155]","[5.985, 6.135]","[0.0127, 0.0129]","[35.6, 46.345]","[26.25, 27.9]","[27.95, 28.05]","[23103.75, 24235.0]","[5.065, 6.93]",0.0,0.1918551663199153,3,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[8.985, 9.155]","[5.985, 6.135]","[0.0127, 0.0129]","[35.6, 46.345]","[26.25, 27.9]","[27.85, 27.95]","[23103.75, 24235.0]","[5.065, 6.93]",0.0,0.19185813275666086,5,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[8.985, 9.155]","[5.985, 6.135]","[0.0125, 0.0127]","[46.345, 97.92]","[26.25, 27.9]","[28.05, 28.155]","[23103.75, 24235.0]","[4.29, 4.935]",0.045454545454545456,0.1919005715202733,22,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[8.565, 8.755]","[5.4, 5.925]","[0.0125, 0.0127]","[32.05, 35.6]","[26.25, 27.9]","[28.05, 28.155]","[23103.75, 24235.0]","[5.065, 6.93]",0.2,0.19198450877237278,10,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[9.155, 9.65]","[5.925, 5.985]","[0.0127, 0.0129]","[35.6, 46.345]","[25.15, 26.25]","[28.05, 28.155]","[23103.75, 24235.0]","[4.935, 5.065]",0.0,0.1920490713007486,23,"{'柠檬酸添加比例': 0.0, '置换量': 0.04, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[9.155, 9.65]","[5.925, 5.985]","[0.0127, 0.0129]","[35.6, 46.345]","[25.15, 26.25]","[27.95, 28.05]","[23103.75, 24235.0]","[4.935, 5.065]",0.0,0.19205287204933416,12,"{'柠檬酸添加比例': 0.0, '置换量': 0.04, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[9.155, 9.65]","[5.985, 6.135]","[0.0125, 0.0127]","[13.11, 32.05]","[25.15, 26.25]","[27.7, 27.85]","[23103.75, 24235.0]","[4.935, 5.065]",0.2222222222222222,0.1924437203090691,18,"{'柠檬酸添加比例': 0.91, '置换量': 0.0547, '离子液添加量': 0.0, '原液添加比例': 0.62}"
"[9.155, 9.65]","[5.985, 6.135]","[0.0125, 0.0127]","[13.11, 32.05]","[25.15, 26.25]","[27.85, 27.95]","[23103.75, 24235.0]","[4.935, 5.065]",0.21428571428571427,0.19247134292468923,14,"{'柠檬酸添加比例': 0.91, '置换量': 0.0547, '离子液添加量': 0.0, '原液添加比例': 0.62}"
"[8.755, 8.985]","[5.985, 6.135]","[0.0125, 0.0127]","[13.11, 32.05]","[25.15, 26.25]","[27.95, 28.05]","[23103.75, 24235.0]","[4.935, 5.065]",0.0,0.1928156375352983,11,"{'柠檬酸添加比例': 0.0, '置换量': 0.04, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[9.155, 9.65]","[5.985, 6.135]","[0.0129, 0.013]","[46.345, 97.92]","[25.15, 26.25]","[28.05, 28.155]","[22972.5, 23103.75]","[5.065, 6.93]",0.2857142857142857,0.193081707074739,7,"{'柠檬酸添加比例': 0.0, '置换量': 0.04, '离子液添加量': 0.06, '原液添加比例': 0.62}"
